0,46.43640645,-0.26180354,0.282146933,3.073578595,17.18295037,8.019439061,78.35186627,127.1875
0,57.05612418,0.024647011,-0.608839142,2.018394649,17.54172273,10.01713233,107.6601567,128.4296875
0,52.97425707,0.123674105,-0.42398648,27.0041806,68.75577798,2.302242486,3.579374471,123.0390625
0,50.18459516,0.35117145,0.20171039,1.179765886,12.74710113,13.34828343,205.7338682,100.3515625
1,25.77171107,7.024644815,56.11297239,70.51254181,65.47230523,1.102049947,0.782055998,20.3515625
0,39.4722231,0.001419114,1.143301335,2.001672241,12.48684916,11.04600341,172.0810612,103.421875
0,51.82955229,0.204883984,-0.375321914,4.766722408,23.68766093,5.910510213,38.7307576,129.703125
0,54.54787925,0.217564807,-0.033715544,1.404682274,13.86714717,12.26836746,173.5870656,117.7109375
0,55.97180338,-0.092818098,-0.638513527,5.804347826,33.01218759,6.016745178,35.38941361,140.28125
0,58.71719288,0.685979219,-0.382127219,1.198996656,16.69695061,14.0346739,195.5508102,99.203125
0,47.31563148,-0.250177008,0.189304009,7.439799331,32.07071338,4.76709962,22.7987271,142.7734375
0,43.32088663,0.11289574,0.444282178,9.616220736,34.31962743,3.831452282,14.83679793,129.3125
0,40.43376866,0.518182208,1.584536791,2.0409699,12.95654535,10.75799587,155.2134131,96.28125
0,39.14658138,0.474604859,0.93193529,1.826086957,16.09825148,10.43605576,121.4704771,107.328125
0,52.71986838,-0.229356149,-0.113411663,3.071070234,19.50865855,7.672466015,65.99013426,137.078125
0,39.85137105,-0.075277319,0.751309607,2.294314381,13.83516197,9.195981017,117.0205517,142.8203125
0,47.77047211,0.164223983,-0.051748369,4.651337793,26.96745852,6.164368929,38.74751018,128.2890625
0,45.93610688,-0.02122311,-0.118586736,3.893812709,19.92241461,6.895456365,55.96095373,130.8046875
0,49.3373274,0.143187275,-0.068390262,3.693979933,20.17714187,7.222250439,60.78298507,112.25
0,51.38337673,0.082812092,-0.56928112,1.648829431,11.33462259,12.67379972,229.5430289,115.1484375
0,46.78140656,0.610510735,0.665676813,1.9590301,13.70432494,10.42852777,139.6713668,104.5
0,48.68659488,0.113357619,-0.147732293,2.35451505,17.24372033,9.291448732,100.2919104,135.078125
0,48.03789741,0.01487067,-0.043867148,5.914715719,27.29835315,5.190413612,29.33438934,125.6796875
0,51.92814425,0.047140948,-0.686541211,9.627926421,38.89314565,4.072052584,15.59890754,119.1953125
1,41.84177787,0.41714868,0.860092995,2.08277592,19.14167399,10.14673318,107.6216551,105.5
0,52.40765688,0.119322934,-0.147561181,3.747491639,20.40082755,6.610455004,49.70867012,116.625
0,42.98117931,-0.251581555,0.430921439,2.424749164,14.26206663,9.224601429,114.0100275,128.8203125
0,38.09060628,0.181846828,1.328352909,2.64632107,15.26245842,8.322596611,90.98396033,98.390625
0,32.77156673,0.275441649,2.679992894,3.254180602,21.39473588,7.802422953,65.06109868,109.34375
0,42.55008251,0.19680859,0.272007559,2.216555184,13.98012541,9.518078396,120.5179922,122.421875
0,37.19955736,0.473575091,1.919946723,2.740802676,21.10781467,8.834994264,80.83527699,94.2109375
0,61.48482519,-0.021451733,-0.645660004,0.893812709,11.43929427,15.33564286,269.5730017,128.6953125
0,40.89345122,0.062788888,0.462445075,4.39548495,23.00436078,6.869967636,53.53843277,110.3046875
0,40.4386222,0.436343948,1.043268221,2.738294314,18.78569259,8.464979927,82.99464086,101.1953125
0,35.77394508,0.89044175,3.463751701,1.952341137,13.99391541,10.2533319,132.5447885,78.578125
0,56.34562835,-0.036377754,-0.522554152,4.956521739,26.1497127,5.711101285,34.02872103,131.828125
0,59.11888843,-0.085394371,-0.749533019,2.529264214,21.70368971,8.942403417,81.85268992,133.3125
0,50.45538172,0.024921179,0.195920133,1.496655518,15.69624358,11.9715492,156.1260881,131.2734375
0,44.90576002,0.187123115,0.250450726,1.759197324,12.03237859,12.14303861,198.909211,117.2421875
0,52.9493967,0.087102706,-0.160978938,4.627926421,21.41635021,5.797639069,40.05582145,112.3671875
0,48.708771,0.518679192,0.343425168,1.065217391,12.33428323,14.14140861,230.3871918,110.1015625
0,36.52663756,0.147047411,1.17405872,2.890468227,19.47476395,8.198444031,76.72879938,121.0078125
0,47.36690853,0.111350814,-0.05506863,4.212374582,25.05846103,6.854449719,49.36971326,135.46875
0,54.35884952,0.252295974,-0.319441844,3.532608696,18.51736346,7.170142749,63.89881081,104.578125
0,41.32404502,0.23639709,0.678846562,1.498327759,13.39192453,11.79737373,165.3707021,110.9453125
0,40.25357779,0.166569576,0.608172109,6.178093645,26.55216778,4.848897911,25.64934171,124.1796875
0,46.54196013,0.184421356,0.460014739,1.990802676,14.36606051,11.58574315,168.1867844,116.546875
0,37.74379088,0.748273254,1.905309133,1.738294314,12.70652422,11.43935618,170.9179508,95.625
0,46.76378408,0.364621738,0.128158035,2.602006689,20.5954535,8.635317148,77.8080129,107.0078125
0,46.54663045,0.030306021,-0.058225497,4.846153846,25.8156199,6.290889126,42.01990703,118.5703125
0,47.79379677,0.09117499,-0.191205443,3.780100334,23.40506274,7.252385865,56.8239956,123.5546875
0,45.39065458,0.034985286,0.134409084,3.204013378,17.17785726,7.494587933,74.0031036,137.21875
0,41.88306169,0.371402345,1.291231795,1.482441472,12.95905022,12.24291123,180.1588442,93.7734375
0,35.46121805,1.153606583,4.161082483,2.099498328,13.05747392,10.01359091,140.8941513,73.6328125
0,39.88316601,0.602060336,1.518547854,2.475752508,14.1465779,8.770640369,107.9701728,93.4296875
0,44.11189607,0.108905247,0.239879418,33.88879599,70.39834229,1.68945962,1.031847457,131.625
0,48.511762,-0.135097492,0.430066446,1.758361204,15.98596705,11.56706427,148.9159333,136.0859375
1,34.08719629,2.024270196,8.131774734,7.983277592,36.657363,4.888889599,23.67535368,76.5234375
1,32.56178678,2.027999741,8.098344202,8.266722408,34.83890201,4.793381771,24.03204757,67.6640625
0,47.27623848,-0.178718976,0.017180457,2.199832776,18.14723414,9.817278966,106.3500082,123.640625
0,47.01807332,-0.11786034,-0.154391915,13.31354515,45.37725017,3.389703137,10.35468121,145.4375
0,49.13506216,0.184882878,-0.078819823,6.046822742,27.81417341,5.493818303,31.97879421,117.6640625
0,43.19419763,0.515280093,0.862443635,4.530100334,23.18754272,6.375536709,45.40109451,94.3359375
0,46.64868217,0.334586834,0.566602247,2.887123746,21.37751455,8.207283966,71.57354577,131.1328125
0,48.97397904,0.181711755,-0.055091121,2.511705686,16.36010003,9.076729981,98.37820498,115.1015625
0,47.90706475,-0.003951749,-0.077171134,6.438963211,33.31175012,5.432521828,29.39655189,131.3046875
0,42.55552367,0.269209682,0.564187195,2.025083612,15.7020025,9.84924321,113.1512727,100.7421875
0,46.53635749,0.558616451,0.384429415,2.010033445,13.63437642,10.02234589,132.1256231,97.234375
0,50.3487738,0.297229743,-0.034614626,1.837792642,11.313063,12.35506323,225.0612123,110.53125
0,49.26172665,0.150394783,-0.27476826,2.58361204,19.7993412,8.163108156,69.78019444,131.6796875
0,43.72452104,0.239299953,0.773894519,3.327759197,21.93898346,7.633627793,63.68797889,130.296875
0,50.27185616,0.674764703,0.375486851,1.31270903,14.08879648,12.47315047,170.3163568,100.921875
0,52.88980047,-0.054403887,-0.280239552,2.944816054,18.1629644,8.117147009,77.45567845,140.0703125
0,55.51210234,-0.035382098,-0.385740784,2.029264214,16.25913625,10.23665999,117.9704993,109.515625
0,46.74391502,0.077633445,0.245930698,3.260869565,19.96344085,7.897635851,72.27108382,117.3515625
0,49.98321923,0.088895868,-0.037392548,2.388795987,20.25688309,9.384315201,93.54150264,116.1171875
0,38.67829098,0.238756232,1.24360488,1.656354515,14.31062945,11.44668289,153.0117113,104.7890625
0,45.11172924,0.773959568,1.435801239,2.346153846,14.86726928,9.468970583,112.1365151,96.203125
0,45.6362973,-0.250418306,0.392090588,23.2909699,59.90103839,2.301092596,3.570090979,155.515625
1,46.63833746,2.841558376,7.832819342,12.97157191,38.49884932,3.799727502,14.99083404,42.578125
1,47.56473731,2.401280557,5.858265485,93.58695652,89.54225828,0.383887223,-1.31902556,60.6328125
1,35.69690437,2.291890704,10.11847881,15.51505017,48.87242564,3.185366727,9.164035552,65.2265625
0,37.3267842,-0.171089324,1.759547472,0.595317726,10.08617277,19.64138175,424.7721695,125.234375
0,52.63807875,-0.006741335,-0.483954786,1.915551839,15.44248339,9.68587082,108.7586053,137.671875
0,37.21935266,0.885005976,3.060119543,2.487458194,15.3319134,8.515076781,92.9009492,72.3203125
0,57.06067253,-1.082567379,0.624954452,127.6362876,94.41068219,-0.276184541,-1.578509451,169.5390625
0,49.66650254,-0.056778507,-0.091045708,2.95735786,16.58536308,8.54080181,92.47603748,142.359375
0,31.99993896,0.876430624,3.429234258,1.485785953,11.68248977,12.58049824,214.6180301,106.1875
1,31.94664799,3.887521273,19.89781024,88.33361204,78.91144803,0.588461918,-0.807271674,41.2109375
0,39.33887775,0.557590962,1.523933611,1.327759197,15.19289347,13.04817297,183.0110824,89.9140625
1,32.5579327,5.896484313,35.28723836,184.5259197,62.91485857,-1.019263452,0.176960674,8.2265625
0,86.95139648,-0.008927546,-1.676724149,211.9489967,54.01031031,-2.556795187,5.768457521,107.5390625
0,39.96614091,-0.627492923,1.640910525,2.086120401,13.54165287,10.78893346,153.0203378,168.2734375
0,50.38430859,0.590232622,0.373170488,1.185618729,12.3220712,13.38378011,211.4591628,117.9140625
0,50.30591899,0.409147253,0.073141345,0.842809365,11.2356355,16.35994665,301.2815193,98.3671875
0,38.17143688,0.771429533,2.235645796,5.31270903,27.87623517,5.623427742,32.60633712,79.8125
0,36.39586007,0.832017508,3.126514262,1.403846154,11.30542617,13.6333761,246.7427472,78.2890625
0,48.54170243,-0.049849941,0.173094349,6.391304348,28.451403,5.169073396,28.18852697,141.625
0,46.32738195,-0.060033661,-0.139937287,152.958194,74.57931015,-1.17023022,0.038816673,128.265625
0,50.35529042,0.467777239,0.45805371,2.280100334,16.37849675,8.963557937,94.2886614,108.53125
0,50.27440267,0.268410223,-0.169219124,1.72993311,17.0579812,11.70664214,147.0344346,104.5078125
0,34.79057654,0.613326184,2.178786108,3.492474916,25.76263096,7.730307834,60.32718532,100.6484375
0,54.57776267,-0.131181187,-0.270214665,3.581103679,19.26928372,6.861519073,55.62109202,147.546875
0,43.60345364,0.125156547,0.331912646,2.95735786,16.82819007,8.143903219,83.31886616,137.7265625
0,49.46730889,0.328236045,-0.094803479,2.026755853,15.99339182,10.00412717,115.1046407,104.46875
0,48.99361954,0.1209765,-0.216995758,1.423913043,15.79419467,12.3327067,159.8221244,110.515625
0,45.00850343,0.125082277,0.240095781,1.765050167,15.93367784,12.01973362,163.4455738,126.515625
0,47.22893204,0.203304304,0.186340061,1.608695652,14.96307801,12.23257712,168.9009654,120.421875
0,47.04574566,0.282335975,0.098851382,2.549331104,16.840539,8.469272543,85.32885895,116.6015625
0,53.24677621,0.292680802,-0.220829017,1.910535117,17.21663627,10.44684223,117.3494896,112.9140625
1,45.26616637,2.024290832,4.485091033,2.546822742,18.20122515,9.997592919,109.1223064,69.2109375
1,47.57021884,0.479196448,0.876418897,5.2090301,31.04856136,6.075504187,36.24292221,100.2578125
0,44.58761167,0.022409783,0.686494467,3.001672241,19.19221546,8.135407752,75.93681641,135.4140625
0,42.86415394,0.129512009,1.454496183,3.844481605,20.60520508,6.229303249,44.61108743,116.765625
0,40.32857525,0.269330967,0.947745352,1.489966555,15.88437737,11.43541171,137.1097375,95.7734375
0,42.92259737,0.051047905,0.653614389,1.93812709,13.05543306,10.76677732,154.3763954,132.296875
0,38.8250714,0.79835976,1.919903754,3.158026756,18.74336299,7.375990228,64.21722463,86.2734375
0,49.94269177,-0.086435811,-0.352991161,1.350334448,11.5188594,13.42282403,234.4747022,134.40625
0,63.09295095,0.499195626,-0.833814009,43.53929766,72.11768736,1.359367647,0.353693493,119.328125
0,55.04167843,0.13479343,-0.257121664,2.574414716,15.83221962,8.652778012,92.32657762,114.4140625
0,40.63711057,0.064429863,1.498732634,1.122909699,10.0431732,16.32523496,357.7350346,118.015625
0,57.35322161,1.344685463,1.19488873,20.88712375,57.08814813,2.596657076,5.315686965,89.1484375
1,29.39053778,7.210660828,53.02646526,124.2617057,75.63747526,-0.119869958,-0.972970887,14.90625
0,49.44895013,0.211980793,0.033918175,4.099498328,18.71309433,6.03065663,46.74034972,123.2734375
1,30.65678258,5.113481058,32.75232488,55.21237458,78.39269585,1.161472115,0.003675747,40.7890625
1,29.57761634,7.550921894,56.53774698,128.0200669,73.431466,-0.124471665,-0.899232451,11.9765625
0,53.62899203,-0.125473151,-0.488166109,6.136287625,26.68556512,4.898881291,25.68613431,124.0390625
0,52.30635558,0.056571872,-0.360770123,2.132107023,12.44563855,10.251278,158.1902038,125.171875
0,54.76375933,0.312302792,-0.561862455,4.888795987,26.52531147,6.27090405,41.65291446,117.40625
0,51.26599348,0.386330333,0.075327085,1.72993311,15.26345474,10.94824447,135.8835858,113.6796875
1,39.32432798,0.585856718,1.208628068,2.169732441,15.91723326,9.750990636,112.6339385,99.8359375
0,44.41975557,0.306865023,0.185841167,1.845317726,15.02340381,10.42693409,126.739185,108.3984375
0,42.35974026,-0.078131312,0.176319321,1.304347826,13.24237704,12.08276419,169.0792518,131.7421875
0,39.06387185,-0.305095379,1.526261361,4.260033445,24.2733894,7.132636057,54.6937334,161.828125
0,47.35494917,-0.00808463,-0.167411327,1.392976589,13.72920443,13.52875757,213.8294195,142.34375
0,46.0835582,0.242654966,0.425353849,2.946488294,18.89498737,7.916961183,74.50910646,124.90625
0,47.20681517,-0.116539754,0.259115055,4.403846154,25.72071414,6.578057504,46.23590602,124.53125
0,34.18788562,0.863578375,5.009373781,3.546822742,21.86321834,7.15143955,55.45981706,72.46875
0,35.39209693,1.015847131,3.733023787,2.549331104,21.18243912,8.808880917,79.95013023,81.8203125
0,44.3016332,0.584880434,0.72299483,2.64548495,19.53976491,9.101964353,90.41987814,101.8828125
1,34.09646296,5.504910883,31.0998767,125.264214,82.36350068,-0.141533847,-1.150789277,19.9609375
0,38.37763377,0.444189992,1.620170107,2.318561873,15.33493476,10.59863698,141.6794575,98.46875
0,47.59607305,-0.273207318,0.099544678,2.664715719,17.71986941,8.500179149,81.7503001,136.2734375
0,49.52368769,0.358478083,0.073933477,4.87458194,26.47487588,6.005516223,37.7959615,122.3828125
0,53.42813731,0.198331293,-0.310435103,6.926421405,30.52877809,5.103384105,27.58597695,121.7734375
0,45.44660584,0.07272786,-0.132359935,2.131270903,16.26017537,10.64872312,129.2962324,112.2265625
0,52.47298179,0.097267191,-0.163546267,2.294314381,15.98123904,10.78479534,139.0383216,130.765625
0,43.39692349,-0.139098223,0.075405609,8.441471572,39.11924253,4.635267992,20.39694808,136.5625
0,45.57410408,0.321909203,0.379147593,4.402173913,22.54014543,6.377098143,47.25639647,102.3203125
1,39.51290876,3.495256736,13.13504707,7.785117057,27.56202757,5.014885742,29.18375371,37.6640625
0,46.75490606,0.131259591,-0.270822244,1.574414716,16.27831665,11.86690422,151.0970462,131.796875
0,31.4837498,0.298094479,3.10237252,4.201505017,26.2221733,6.450990923,41.88590782,116.0078125
0,36.70639337,0.657896372,2.33124416,3.571070234,23.76914752,7.232109468,54.29956407,93.5078125
0,45.56125416,0.396412872,0.283296343,7.816053512,32.08623325,4.410365663,19.79754693,96.484375
0,57.53181652,0.134933768,-0.617322984,7.144648829,32.11121945,4.938226961,25.10704484,115.390625
0,47.32406189,0.176803984,0.070603171,9.567725753,31.76159513,3.759209678,15.14567684,112.3359375
0,45.58644561,0.463395921,0.40390872,1.58361204,15.42645295,11.74395471,152.4068557,114.78125
0,49.27781117,0.033004919,-0.246759638,1.764214047,14.04250322,10.44301599,134.2599111,141.1328125
0,50.98923693,-0.21951455,0.016837252,2.320234114,14.52711541,10.02503483,126.47367,139.7578125
0,51.81123658,-0.094565841,-0.026442408,2.415551839,18.47298649,9.579030745,103.2228079,132.6328125
0,47.95647682,0.206318928,-0.377853058,2.295986622,15.4172519,10.181646,125.5484235,107.7265625
1,30.97351124,5.992364991,37.86874123,97.44565217,76.52752946,0.191543281,-1.020215434,11.21875
0,49.59146023,0.277724749,-0.119660131,3.032608696,18.42774301,8.964669624,93.63222406,114.9140625
0,46.44249886,0.217898345,0.394391317,3.678929766,20.95437609,7.108818411,56.97817231,117.5234375
0,56.18379296,-0.505579096,-0.375884674,28.22491639,56.72964767,1.740970967,1.549961487,147.3515625
0,36.13531072,0.527988678,2.10538453,5.688963211,26.66430565,5.224111855,29.32918926,92.5703125
0,45.65617246,0.721308334,0.482644292,1.557692308,12.59077472,11.43467599,169.9231026,97.171875
0,52.42654308,-0.008386922,-0.438829661,2.24916388,13.98870032,9.584320286,121.875011,129.7265625
0,53.08335684,0.972317854,0.341129365,139.6145485,101.0907789,-0.612073279,-1.548335256,86.21875
1,47.0855039,0.408034355,0.331754041,3.5409699,26.12980513,7.5785166,57.36771316,105.046875
0,53.30612449,-0.060070048,-0.345070679,9.928093645,36.8351409,3.928682999,15.28993929,121.2421875
0,57.49809779,0.07002836,-0.396937588,3.822742475,24.55504399,7.154336688,53.80126106,127.25
0,39.96621422,0.109904792,0.92350281,6.018394649,29.11661473,5.225580902,28.06538175,103.1484375
0,35.63108501,0.896465308,3.3318637,3.505016722,18.93018704,6.877126304,57.21234667,81.9375
0,43.74190704,-0.381954818,0.37433299,1.913879599,12.84933693,11.08968644,165.4244706,163.4296875
0,47.29366098,1.457665248,3.180849425,39.44732441,72.11873386,1.59027261,1.004465099,65.0703125
1,50.32503665,3.407176389,10.56814086,50.03762542,62.76227449,1.508049573,1.452347975,31.5078125
0,45.09609897,-0.478952075,0.135073354,23.94314381,62.75567193,2.405720339,4.162780067,146.3828125
1,46.20510648,2.289090852,6.235282913,20.37207358,51.02207394,2.94169165,8.457182359,65.796875
0,47.59832545,0.341087138,0.078890076,3.163879599,20.23610386,7.115673267,55.11081835,105.65625
0,54.68817857,0.245444129,-0.49456268,3.586956522,26.6504682,7.939648795,62.64647124,119.375
0,41.68193527,-0.164699289,0.462717855,1.086120401,10.17087,16.4452854,351.3290111,139.3046875
